,narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,duration_in_s,strict_es_overlap,loose_es_overlap
8461,P22_15_136,P22,P22_15,00:05:33.830,00:05:30.99,00:05:32.71,19859,19962,put down down salad bowl,put-down,1,bowl:salad,7,['bowl:salad'],[7],1.72,False,True
8462,P22_15_139,P22,P22_15,00:05:37.370,00:05:35.80,00:05:36.59,20148,20195,put down down cutlery,put-down,1,cutlery,58,['cutlery'],[58],0.79,False,True
8463,P22_15_142,P22,P22_15,00:05:41.820,00:05:39.27,00:05:40.05,20356,20403,put down down cutlery,put-down,1,cutlery,58,['cutlery'],[58],0.78,False,False
8464,P22_15_145,P22,P22_15,00:05:44.820,00:05:42.84,00:05:44.49,20570,20669,put down down spoon,put-down,1,spoon,1,['spoon'],[1],1.65,False,True
8465,P22_15_15,P22,P22_15,00:00:37.710,00:00:34.45,00:00:36.95,2067,2217,throw away filter,throw,13,filter,77,['filter'],[77],2.5,False,True
8466,P22_15_150,P22,P22_15,00:05:53.890,00:05:52.34,00:05:52.98,21140,21178,put down down bowl,put-down,1,bowl,7,['bowl'],[7],0.64,False,True
8467,P22_15_153,P22,P22_15,00:05:59.330,00:05:57.74,00:05:58.43,21464,21505,put down down cup,put-down,1,cup,13,['cup'],[13],0.69,False,True
8468,P22_15_157,P22,P22_15,00:06:06.270,00:06:03.74,00:06:04.92,21824,21895,put small cup,put,1,cup:small,13,['cup:small'],[13],1.18,False,False
8469,P22_15_16,P22,P22_15,00:00:38.710,00:00:37.00,00:00:37.67,2220,2260,throw away,throw,13,saucer:soap,2,['saucer:soap'],[2],0.67,False,True
8470,P22_15_160,P22,P22_15,00:06:09.560,00:06:07.70,00:06:08.98,22062,22138,put saucer,put,1,saucer,2,['saucer'],[2],1.28,False,False
8471,P22_15_165,P22,P22_15,00:06:19.600,00:06:16.86,00:06:18.12,22611,22687,put saucer,put,1,saucer,2,['saucer'],[2],1.26,False,True
8472,P22_15_172,P22,P22_15,00:06:31.280,00:06:29.31,00:06:29.95,23358,23397,put small cup,put,1,cup:small,13,['cup:small'],[13],0.64,False,True
8473,P22_15_174,P22,P22_15,00:06:35.910,00:06:33.40,00:06:34.40,23604,23664,put small cup,put,1,cup:small,13,['cup:small'],[13],1.0,False,True
8474,P22_15_176,P22,P22_15,00:06:41.240,00:06:39.10,00:06:40.35,23946,24021,put down down container,put-down,1,container,21,['container'],[21],1.25,False,True
8475,P22_15_178,P22,P22_15,00:06:44.780,00:06:43.30,00:06:44.25,24198,24255,put down down spoon,put-down,1,spoon,1,['spoon'],[1],0.95,False,True
8476,P22_15_180,P22,P22_15,00:06:51.270,00:06:49.90,00:06:51.22,24594,24673,put down down cutlery,put-down,1,cutlery,58,['cutlery'],[58],1.32,False,True
8477,P22_15_185,P22,P22_15,00:07:05.230,00:07:03.21,00:07:04.71,25392,25482,put down down salad bowl,put-down,1,bowl:salad,7,['bowl:salad'],[7],1.5,False,True
8478,P22_15_187,P22,P22_15,00:07:10.360,00:07:07.59,00:07:09.19,25655,25751,put down down glass,put-down,1,glass,10,['glass'],[10],1.6,True,True
8479,P22_15_189,P22,P22_15,00:07:14.250,00:07:12.03,00:07:13.55,25921,26013,put down down glass,put-down,1,glass,10,['glass'],[10],1.52,False,True
8480,P22_15_198,P22,P22_15,00:07:45.470,00:07:43.24,00:07:45.67,27794,27940,throw away food residue,throw-away,13,residue:food,54,['residue:food'],[54],2.43,False,True
8481,P22_15_20,P22,P22_15,00:00:47.930,00:00:44.39,00:00:46.10,2663,2766,put down filter,put-down,1,filter,77,['filter'],[77],1.71,False,True
8482,P22_15_205,P22,P22_15,00:08:03.180,00:08:00.30,00:08:02.05,28818,28923,put down sponge,put-down,1,sponge,9,['sponge'],[9],1.75,False,True
8483,P22_15_207,P22,P22_15,00:08:06.080,00:08:03.00,00:08:04.59,28980,29075,throw away lid,throw,13,lid,6,['lid'],[6],1.59,False,True
8484,P22_15_219,P22,P22_15,00:08:32.330,00:08:29.02,00:08:31.54,30541,30692,put down place mat,put-down,1,mat:place,84,['mat:place'],[84],2.52,True,True
8485,P22_15_220,P22,P22_15,00:08:33.330,00:08:29.34,00:08:30.29,30560,30617,put down place mat,put-down,1,mat:place,84,['mat:place'],[84],0.95,False,False
8486,P22_15_223,P22,P22_15,00:08:39.589,00:08:36.78,00:08:37.50,31006,31050,throw something away,throw,13,wastebasket,36,['wastebasket'],[36],0.72,False,False
8487,P22_15_229,P22,P22_15,00:08:46.270,00:08:42.88,00:08:44.39,31372,31463,set down spice,set-down,1,spice,85,['spice'],[85],1.51,False,True
8488,P22_15_234,P22,P22_15,00:08:55.180,00:08:52.70,00:08:53.86,31962,32031,set down oil,set-down,1,oil,31,['oil'],[31],1.16,False,True
8489,P22_15_244,P22,P22_15,00:09:11.010,00:09:08.66,00:09:09.63,32919,32977,put sugar,put,1,sugar,102,['sugar'],[102],0.97,False,True
8490,P22_15_246,P22,P22_15,00:09:13.290,00:09:10.75,00:09:11.97,33045,33118,put sugar,put,1,sugar,102,['sugar'],[102],1.22,False,False
8491,P22_15_247,P22,P22_15,00:09:15.460,00:09:11.30,00:09:12.03,33078,33121,put sugar,put,1,sugar,102,['sugar'],[102],0.73,False,False
8492,P22_15_25,P22,P22_15,00:00:58.399,00:00:54.71,00:00:57.44,3282,3446,put down plate,put-down,1,plate,2,['plate'],[2],2.73,True,True
8493,P22_15_250,P22,P22_15,00:09:17.460,00:09:13.16,00:09:13.95,33189,33237,put sugar,put,1,sugar,102,['sugar'],[102],0.79,False,False
8494,P22_15_251,P22,P22_15,00:09:19.890,00:09:13.50,00:09:14.24,33210,33254,put sugar,put,1,sugar,102,['sugar'],[102],0.74,False,False
8495,P22_15_254,P22,P22_15,00:09:22.140,00:09:15.23,00:09:16.43,33313,33385,put sugar,put,1,sugar,102,['sugar'],[102],1.2,False,True
8496,P22_15_255,P22,P22_15,00:09:24.430,00:09:15.67,00:09:16.46,33340,33387,put sugar,put,1,sugar,102,['sugar'],[102],0.79,False,True
8497,P22_15_258,P22,P22_15,00:09:29.290,00:09:26.12,00:09:27.57,33967,34054,put down down sugar bowl,put-down,1,bowl:sugar,7,['bowl:sugar'],[7],1.45,False,True
8498,P22_15_265,P22,P22_15,00:09:39.990,00:09:37.53,00:09:38.56,34651,34713,put down down sponge,put-down,1,sponge,9,['sponge'],[9],1.03,False,True
8499,P22_15_268,P22,P22_15,00:09:44.300,00:09:41.54,00:09:42.54,34892,34952,put down down spoon,put-down,1,spoon,1,['spoon'],[1],1.0,False,True
8500,P22_15_27,P22,P22_15,00:01:02.100,00:00:59.40,00:01:02.39,3564,3743,put down plate,put-down,1,plate,2,['plate'],[2],2.99,True,True
8501,P22_15_271,P22,P22_15,00:09:49.360,00:09:47.68,00:09:48.42,35260,35305,put down down rag,put-down,1,rag,17,['rag'],[17],0.74,False,True
8502,P22_15_275,P22,P22_15,00:09:59.990,00:09:57.50,00:09:58.75,35850,35925,put bottle,put,1,bottle,15,['bottle'],[15],1.25,False,True
8503,P22_15_279,P22,P22_15,00:10:08.260,00:10:04.90,00:10:06.90,36294,36414,put cloth,put,1,cloth,17,['cloth'],[17],2.0,False,True
8504,P22_15_30,P22,P22_15,00:01:12.840,00:01:10.57,00:01:11.86,4234,4311,put down small pot,put-down,1,pot:small,29,['pot:small'],[29],1.29,False,True
8505,P22_15_33,P22,P22_15,00:01:17.159,00:01:14.43,00:01:16.29,4465,4577,put down colander,put-down,1,colander,39,['colander'],[39],1.86,False,True
8506,P22_15_35,P22,P22_15,00:01:21.000,00:01:18.53,00:01:19.43,4711,4765,put down colander,put-down,1,colander,39,['colander'],[39],0.9,False,True
8507,P22_15_38,P22,P22_15,00:01:28.790,00:01:27.49,00:01:28.65,5249,5319,place pot,place,1,pot,29,['pot'],[29],1.16,True,True
8508,P22_15_41,P22,P22_15,00:01:33.540,00:01:31.87,00:01:32.92,5512,5575,place cup,place,1,cup,13,['cup'],[13],1.05,False,True
8509,P22_15_43,P22,P22_15,00:01:37.329,00:01:35.20,00:01:36.83,5712,5809,place bowl,place,1,bowl,7,['bowl'],[7],1.63,False,True
8510,P22_15_45,P22,P22_15,00:01:40.970,00:01:39.04,00:01:40.92,5942,6055,place cup,place,1,cup,13,['cup'],[13],1.88,False,True
8511,P22_15_47,P22,P22_15,00:01:44.340,00:01:42.41,00:01:43.83,6144,6229,place bowl,place,1,bowl,7,['bowl'],[7],1.42,False,False
8512,P22_15_49,P22,P22_15,00:01:49.530,00:01:47.51,00:01:49.68,6450,6580,place dish,place,1,dish,2,['dish'],[2],2.17,False,True
8513,P22_15_51,P22,P22_15,00:01:53.340,00:01:51.54,00:01:53.44,6692,6806,place dish,place,1,dish,2,['dish'],[2],1.9,False,False
8514,P22_15_53,P22,P22_15,00:01:56.840,00:01:54.70,00:01:56.35,6882,6981,place dish,place,1,dish,2,['dish'],[2],1.65,False,True
8515,P22_15_57,P22,P22_15,00:02:07.149,00:02:03.32,00:02:06.04,7399,7562,put away knife,put-away,1,knife,4,['knife'],[4],2.72,True,True
8516,P22_15_58,P22,P22_15,00:02:08.619,00:02:05.18,00:02:06.46,7510,7587,put away knife,put-away,1,knife,4,['knife'],[4],1.28,False,True
8517,P22_15_59,P22,P22_15,00:02:09.619,00:02:06.32,00:02:07.26,7579,7635,put away knife,put-away,1,knife,4,['knife'],[4],0.94,False,False
8518,P22_15_60,P22,P22_15,00:02:12.340,00:02:06.36,00:02:07.49,7581,7649,put away knife,put-away,1,knife,4,['knife'],[4],1.13,False,False
8519,P22_15_61,P22,P22_15,00:02:14.620,00:02:09.67,00:02:10.42,7780,7825,put away knife,put-away,1,knife,4,['knife'],[4],0.75,False,True
8520,P22_15_62,P22,P22_15,00:02:15.620,00:02:13.60,00:02:16.78,8016,8206,put away forks,put-away,1,fork,14,['fork'],[14],3.18,False,True
8521,P22_15_63,P22,P22_15,00:02:18.850,00:02:16.84,00:02:18.21,8210,8292,put away scoop,put-away,1,scoop,1,['scoop'],[1],1.37,False,True
8522,P22_15_68,P22,P22_15,00:02:28.430,00:02:25.26,00:02:29.12,8715,8947,put down cutting board,put-down,1,board:cutting,18,['board:cutting'],[18],3.86,False,True
8523,P22_15_70,P22,P22_15,00:02:33.100,00:02:31.35,00:02:32.10,9081,9126,put down cloth,put-down,1,cloth,17,['cloth'],[17],0.75,False,True
8524,P22_15_73,P22,P22_15,00:02:40.359,00:02:38.17,00:02:40.17,9490,9610,put down pots,put-down,1,pot,29,['pot'],[29],2.0,False,True
8525,P22_15_76,P22,P22_15,00:02:46.250,00:02:43.92,00:02:45.67,9835,9940,put down cloth,put-down,1,cloth,17,['cloth'],[17],1.75,False,True
8526,P22_15_80,P22,P22_15,00:02:50.630,00:02:48.41,00:02:49.16,10104,10149,put down filter,put-down,1,filter,77,['filter'],[77],0.75,False,True
8527,P22_15_82,P22,P22_15,00:02:56.840,00:02:55.52,00:02:56.84,10531,10610,put down coffee maker,put-down,1,maker:coffee,50,['maker:coffee'],[50],1.32,False,True
8528,P22_15_84,P22,P22_15,00:03:04.290,00:03:01.87,00:03:02.70,10912,10962,put down coffee maker,put-down,1,maker:coffee,50,['maker:coffee'],[50],0.83,False,True
8529,P22_15_88,P22,P22_15,00:03:11.340,00:03:07.97,00:03:08.71,11278,11322,put down teaspoon,put-down,1,teaspoon,1,['teaspoon'],[1],0.74,False,True
8530,P22_15_91,P22,P22_15,00:03:15.660,00:03:12.35,00:03:14.60,11541,11676,throw away lids,throw,13,lid,6,['lid'],[6],2.25,False,True
8531,P22_15_94,P22,P22_15,00:03:19.980,00:03:18.23,00:03:19.47,11893,11968,put down cloth,put-down,1,cloth,17,['cloth'],[17],1.24,False,True
8532,P22_15_97,P22,P22_15,00:03:30.699,00:03:28.18,00:03:30.68,12490,12640,put down coffee cups,put-down,1,cup:coffee,13,['cup:coffee'],[13],2.5,False,True
8533,P22_16_100,P22,P22_16,00:03:16.290,00:03:15.61,00:03:17.61,11736,11856,put salt,put,1,salt,38,['salt'],[38],2.0,False,True
8534,P22_16_102,P22,P22_16,00:03:19.239,00:03:19.19,00:03:20.31,11951,12018,put down down can,put-down,1,can,61,['can'],[61],1.12,False,False
8535,P22_16_109,P22,P22_16,00:03:31.540,00:03:31.77,00:03:33.51,12706,12810,put down down rag,put-down,1,rag,17,['rag'],[17],1.74,False,True
8536,P22_16_112,P22,P22_16,00:03:37.639,00:03:37.94,00:03:39.15,13076,13149,put down down spoon,put-down,1,spoon,1,['spoon'],[1],1.21,False,True
8537,P22_16_12,P22,P22_16,00:00:43.910,00:00:43.65,00:00:44.15,2619,2649,put down moka,put-down,1,moka,50,['moka'],[50],0.5,False,False
8538,P22_16_136,P22,P22_16,00:04:37.580,00:04:35.99,00:04:38.29,16559,16697,throw away peelings,throw-away,13,peeling,48,['peeling'],[48],2.3,False,True
8539,P22_16_138,P22,P22_16,00:04:43.750,00:04:42.79,00:04:44.04,16967,17042,put down onion,put-down,1,onion,16,['onion'],[16],1.25,False,True
8540,P22_16_143,P22,P22_16,00:04:53.639,00:04:52.43,00:04:53.93,17545,17635,put down spoon,put-down,1,spoon,1,['spoon'],[1],1.5,False,True
8541,P22_16_153,P22,P22_16,00:05:43.629,00:05:42.35,00:05:43.10,20541,20586,put down bag,put-down,1,bag,19,['bag'],[19],0.75,False,False
8542,P22_16_155,P22,P22_16,00:05:45.629,00:05:45.19,00:05:46.30,20711,20778,put down carrots,put-down,1,carrot,41,['carrot'],[41],1.11,False,True
8543,P22_16_16,P22,P22_16,00:00:48.559,00:00:51.44,00:00:52.68,3086,3160,put down mocha,put-down,1,mocha,50,['mocha'],[50],1.24,False,True
8544,P22_16_163,P22,P22_16,00:06:32.960,00:06:31.22,00:06:34.68,23473,23680,throw away remains,throw,13,remains,54,['remains'],[54],3.46,False,True
8545,P22_16_177,P22,P22_16,00:07:23.830,00:07:22.21,00:07:23.21,26532,26592,put down spoon,put-down,1,spoon,1,['spoon'],[1],1.0,False,True
8546,P22_16_182,P22,P22_16,00:07:49.050,00:07:51.52,00:07:52.19,28291,28331,put knife,put,1,knife,4,['knife'],[4],0.67,False,False
8547,P22_16_183,P22,P22_16,00:07:51.860,00:07:51.81,00:07:53.11,28308,28386,put mincing knife,put,1,knife:mincing,4,['knife:mincing'],[4],1.3,False,False
8548,P22_16_194,P22,P22_16,00:08:58.020,00:08:57.43,00:08:59.08,32245,32344,put spoon,put,1,spoon,1,['spoon'],[1],1.65,False,True
8549,P22_16_197,P22,P22_16,00:09:07.740,00:09:03.19,00:09:05.96,32591,32757,put oregano,put,1,oregano,145,['oregano'],[145],2.77,False,True
8550,P22_16_2,P22,P22_16,00:00:11.389,00:00:10.82,00:00:16.52,649,991,put down salad bowl,put-down,1,bowl:salad,7,['bowl:salad'],[7],5.7,False,True
8551,P22_16_20,P22,P22_16,00:00:58.230,00:00:56.17,00:00:57.20,3370,3432,put down container,put-down,1,container,21,['container'],[21],1.03,False,False
8552,P22_16_205,P22,P22_16,00:09:17.250,00:09:16.88,00:09:18.00,33412,33480,put salt,put,1,salt,38,['salt'],[38],1.12,False,True
8553,P22_16_21,P22,P22_16,00:00:59.230,00:00:57.07,00:00:58.71,3424,3522,put down cloth,put-down,1,cloth,17,['cloth'],[17],1.64,False,True
8554,P22_16_210,P22,P22_16,00:09:23.370,00:09:23.75,00:09:25.00,33825,33900,put pepper,put,1,pepper,37,['pepper'],[37],1.25,False,True
8555,P22_16_216,P22,P22_16,00:09:34.389,00:09:34.18,00:09:34.86,34450,34491,put down vinegar,put-down,1,vinegar,134,['vinegar'],[134],0.68,False,False
8556,P22_16_223,P22,P22_16,00:09:57.870,00:09:57.23,00:09:57.73,35833,35863,put down fork,put-down,1,fork,14,['fork'],[14],0.5,False,True
8557,P22_16_226,P22,P22_16,00:10:02.120,00:10:09.46,00:10:10.21,36567,36612,put down spoon,put-down,1,spoon,1,['spoon'],[1],0.75,False,False
8558,P22_16_233,P22,P22_16,00:10:21.180,00:10:21.61,00:10:22.36,37296,37341,put down carrot,put-down,1,carrot,41,['carrot'],[41],0.75,False,True
8559,P22_16_244,P22,P22_16,00:11:04.589,00:11:04.00,00:11:04.81,39840,39888,put down salad bowl,put-down,1,bowl:salad,7,['bowl:salad'],[7],0.81,False,True
8560,P22_16_247,P22,P22_16,00:11:12.990,00:11:13.76,00:11:14.85,40425,40491,put down pan,put-down,1,pan,5,['pan'],[5],1.09,False,True
8561,P22_16_25,P22,P22_16,00:01:03.670,00:01:03.24,00:01:05.13,3794,3907,put down teaspoon,put-down,1,teaspoon,1,['teaspoon'],[1],1.89,False,True
8562,P22_16_254,P22,P22_16,00:12:44.480,00:12:43.91,00:12:45.00,45834,45900,put down carrot peeler,put-down,1,peeler:carrot,87,['peeler:carrot'],[87],1.09,False,True
8563,P22_16_257,P22,P22_16,00:13:11.649,00:13:10.82,00:13:12.25,47449,47535,put down carrot,put-down,1,carrot,41,['carrot'],[41],1.43,False,True
8564,P22_16_26,P22,P22_16,00:01:05.140,00:01:05.11,00:01:08.20,3906,4092,put down silverware,put-down,1,silverware,58,['silverware'],[58],3.09,False,True
8565,P22_16_260,P22,P22_16,00:13:15.519,00:13:15.76,00:13:16.51,47745,47790,put down spoon,put-down,1,spoon,1,['spoon'],[1],0.75,False,True
8566,P22_16_262,P22,P22_16,00:13:21.360,00:13:19.45,00:13:21.64,47967,48098,put away carrots,put,1,carrot,41,['carrot'],[41],2.19,False,True
8567,P22_16_268,P22,P22_16,00:13:35.230,00:13:34.65,00:13:35.65,48879,48939,put down bag,put-down,1,bag,19,['bag'],[19],1.0,False,True
8568,P22_16_27,P22,P22_16,00:01:08.030,00:01:07.53,00:01:10.26,4051,4215,put down spoons,put-down,1,spoon,1,['spoon'],[1],2.73,False,True
8569,P22_16_274,P22,P22_16,00:13:48.690,00:13:46.25,00:13:49.00,49575,49740,put down leaf,put-down,1,leaf,62,['leaf'],[62],2.75,False,True
8570,P22_16_275,P22,P22_16,00:13:50.690,00:13:47.84,00:13:48.45,49670,49707,put down leaf,put-down,1,leaf,62,['leaf'],[62],0.61,False,True
8571,P22_16_278,P22,P22_16,00:13:52.690,00:13:50.15,00:13:51.00,49809,49860,put down leaf,put-down,1,leaf,62,['leaf'],[62],0.85,False,True
8572,P22_16_279,P22,P22_16,00:13:55.300,00:13:50.45,00:13:52.20,49827,49932,put down leaf,put-down,1,leaf,62,['leaf'],[62],1.75,False,True
8573,P22_16_282,P22,P22_16,00:13:57.930,00:13:55.32,00:13:56.03,50119,50161,put down leaf,put-down,1,leaf,62,['leaf'],[62],0.71,False,True
8574,P22_16_284,P22,P22_16,00:14:01.690,00:13:57.44,00:13:58.14,50246,50288,put down leaf,put-down,1,leaf,62,['leaf'],[62],0.7,False,True
8575,P22_16_287,P22,P22_16,00:14:05.149,00:14:01.86,00:14:07.90,50511,50874,put down leaf,put-down,1,leaf,62,['leaf'],[62],6.04,False,True
8576,P22_16_288,P22,P22_16,00:14:15.259,00:14:05.82,00:14:15.66,50749,51339,put down leaf,put-down,1,leaf,62,['leaf'],[62],9.84,False,True
8577,P22_16_289,P22,P22_16,00:14:18.800,00:14:17.56,00:14:19.83,51453,51589,put lettuce,put,1,lettuce,120,['lettuce'],[120],2.27,False,True
8578,P22_16_291,P22,P22_16,00:14:22.850,00:14:23.27,00:14:25.33,51796,51919,put lettuce,put,1,lettuce,120,['lettuce'],[120],2.06,False,True
8579,P22_16_30,P22,P22_16,00:01:12.920,00:01:11.98,00:01:13.67,4318,4420,put down mocha,put-down,1,mocha,50,['mocha'],[50],1.69,False,True
8580,P22_16_300,P22,P22_16,00:14:56.160,00:14:55.61,00:14:56.52,53736,53791,put colander,put,1,colander,39,['colander'],[39],0.91,False,False
8581,P22_16_304,P22,P22_16,00:15:04.600,00:15:03.75,00:15:04.54,54225,54272,put lighter,put,1,lighter,130,['lighter'],[130],0.79,False,True
8582,P22_16_324,P22,P22_16,00:16:38.790,00:16:38.04,00:16:39.10,59882,59946,put down knife,put-down,1,knife,4,['knife'],[4],1.06,False,True
8583,P22_16_327,P22,P22_16,00:16:48.720,00:16:48.23,00:16:51.97,60493,60718,throw away scraps,throw-away,13,scrap,19,['scrap'],[19],3.74,False,True
8584,P22_16_33,P22,P22_16,00:01:22.890,00:01:21.83,00:01:23.46,4909,5007,put down pan,put-down,1,pan,5,['pan'],[5],1.63,False,True
8585,P22_16_332,P22,P22_16,00:16:59.160,00:16:58.01,00:16:58.86,61080,61131,put down cloth,put-down,1,cloth,17,['cloth'],[17],0.85,False,False
8586,P22_16_336,P22,P22_16,00:17:06.470,00:17:10.18,00:17:11.43,61810,61885,put spoon down,put-down,1,spoon,1,['spoon'],[1],1.25,False,False
8587,P22_16_345,P22,P22_16,00:17:27.750,00:17:30.36,00:17:31.41,63021,63084,put tomato down,put-down,1,tomato,43,['tomato'],[43],1.05,False,False
8588,P22_16_352,P22,P22_16,00:18:14.210,00:18:13.96,00:18:14.74,65637,65684,put spoon,put,1,spoon,1,['spoon'],[1],0.78,False,True
8589,P22_16_355,P22,P22_16,00:18:33.780,00:18:32.15,00:18:34.28,66729,66856,put tomato,put,1,tomato,43,['tomato'],[43],2.13,False,True
8590,P22_16_357,P22,P22_16,00:18:36.950,00:18:40.87,00:18:42.32,67252,67339,put tomato,put,1,tomato,43,['tomato'],[43],1.45,False,True
8591,P22_16_359,P22,P22_16,00:18:50.140,00:18:50.48,00:18:51.57,67828,67894,put cloth,put,1,cloth,17,['cloth'],[17],1.09,False,True
8592,P22_16_362,P22,P22_16,00:18:55.530,00:18:59.28,00:19:00.76,68356,68445,put spoon,put,1,spoon,1,['spoon'],[1],1.48,False,False
8593,P22_16_367,P22,P22_16,00:19:08.320,00:19:08.59,00:19:09.96,68915,68997,put down oil,put-down,1,oil,31,['oil'],[31],1.37,False,True
8594,P22_16_372,P22,P22_16,00:19:16.120,00:19:15.72,00:19:16.51,69343,69390,put down salt,put-down,1,salt,38,['salt'],[38],0.79,False,False
8595,P22_16_376,P22,P22_16,00:19:21.090,00:19:21.11,00:19:22.08,69666,69724,put down pepper,put-down,1,pepper,37,['pepper'],[37],0.97,False,True
8596,P22_16_379,P22,P22_16,00:19:25.559,00:19:25.01,00:19:26.00,69900,69960,put down oregano,put-down,1,oregano,145,['oregano'],[145],0.99,False,True
8597,P22_16_382,P22,P22_16,00:19:29.710,00:19:28.55,00:19:29.21,70113,70152,put down vinegar,put-down,1,vinegar,134,['vinegar'],[134],0.66,False,True
8598,P22_16_387,P22,P22_16,00:19:35.480,00:19:35.06,00:19:36.64,70503,70598,put down vinegar,put-down,1,vinegar,134,['vinegar'],[134],1.58,False,False
8599,P22_16_391,P22,P22_16,00:19:42.030,00:19:41.86,00:19:42.63,70911,70957,put down spoon,put-down,1,spoon,1,['spoon'],[1],0.77,False,False
8600,P22_16_404,P22,P22_16,00:20:05.779,00:20:04.96,00:20:10.25,72297,72615,put clip,put,1,clip,129,['clip'],[129],5.29,True,True
8601,P22_16_406,P22,P22_16,00:20:11.390,00:20:11.16,00:20:12.56,72669,72753,put bread,put,1,bread,33,['bread'],[33],1.4,False,False
8602,P22_16_41,P22,P22_16,00:01:32.410,00:01:33.02,00:01:35.34,5581,5720,put down cloth,put-down,1,cloth,17,['cloth'],[17],2.32,False,True
8603,P22_16_414,P22,P22_16,00:20:24.850,00:20:25.62,00:20:26.44,73537,73586,put spoon,put,1,spoon,1,['spoon'],[1],0.82,False,False
8604,P22_16_419,P22,P22_16,00:20:45.279,00:20:43.13,00:20:45.62,74587,74737,throw a piece of salad,throw,13,piece:salad,68,['piece:salad'],[68],2.49,False,False
8605,P22_16_425,P22,P22_16,00:20:52.580,00:20:52.32,00:20:54.33,75139,75259,place cloth,place,1,cloth,17,['cloth'],[17],2.01,False,True
8606,P22_16_429,P22,P22_16,00:21:02.409,00:21:02.47,00:21:03.22,75748,75793,place place mat,place,1,mat:place,84,['mat:place'],[84],0.75,False,False
8607,P22_16_432,P22,P22_16,00:21:04.409,00:21:04.14,00:21:05.65,75848,75939,place cloths,place,1,cloth,17,['cloth'],[17],1.51,False,False
8608,P22_16_436,P22,P22_16,00:21:09.490,00:21:07.85,00:21:08.79,76071,76127,put place mat,put,1,mat:place,84,['mat:place'],[84],0.94,False,True
8609,P22_16_437,P22,P22_16,00:21:11.490,00:21:08.43,00:21:09.05,76105,76143,put place mat,put,1,mat:place,84,['mat:place'],[84],0.62,False,True
